"age","cuentaPropia","estrato1","formal","ingtot","maxEducLevel","parentesco_jhogar","tiempo_trabajando","otro_trabajo","relab","gender","sizeFirm","totalHoursWorked","y_salary_m","y_salary_m_hu","y_ingLab_m","y_primaServicios_m","y_ingLab_m_ha","y_total_m","y_total_m_ha","female","H_Head","mean_ingtot","log_ingtot"
38,"0","2","1",1758544.33333333,"6","1",30,"2","1","1","4",48,1500000,7291.66650390625,1758544.375,1300000,8548.4794921875,1758544.375,8548.4794921875,"0","1",1131978.87310825,14.3799969414589
59,"0","2","1",1675711,"4","1",36,"2","1","1","5",48,1100000,5347.22216796875,1275711,1050000,6201.373046875,1275711,6201.373046875,"0","1",1131978.87310825,14.3317481107881
56,"1","2","0",1e+05,"3","2",12,"2","4","0","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,777.777770996094,"1","0",1131978.87310825,11.5129254649702
34,"0","2","1",1111000,"6","1",36,"2","1","1","5",60,980000,3811.11108398438,1111000,6e+05,4320.5556640625,1111000,4320.5556640625,"0","1",1131978.87310825,13.9207710686218
46,"1","2","0",5e+05,"3","1",120,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,1944.44445800781,"0","1",1131978.87310825,13.1223633774043
27,"0","2","0",891666.666666667,"7","1",1,"2","1","1","2",30,8e+05,6222.22216796875,891666.6875,1100000,6935.185546875,891666.6875,6935.185546875,"0","1",1131978.87310825,13.7008476496441
60,"0","3","1",4508416.66666667,"7","1",420,"2","2","1","5",41,4e+06,22764.228515625,4408416.5,2794000,25088.548828125,4408416.5,25088.548828125,"0","1",1636072.34663713,15.3214565781462
46,"0","3","0",4e+06,"6","1",120,"2","5","1","2",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,15.2018049190842
65,"1","3","1",1700000,"7","1",60,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,14.3461388090264
27,"0","3","1",2666666.66666667,"7","3",48,"2","1","1","5",48,2500000,12152.77734375,2666666.75,2e+06,12962.962890625,2666666.75,12962.962890625,"0","0",1636072.34663713,14.796339810976
30,"0","2","1",4500000,"7","3",156,"2","1","1","5",48,4e+06,19444.4453125,4500000,4e+06,21875,4500000,21875,"0","0",1131978.87310825,15.3195879547405
37,"1","3","0",2e+06,"6","1",240,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,9722.22265625,"0","1",1636072.34663713,14.5086577385242
39,"1","3","1",1500000,"7","2",36,"2","4","0","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,10000,"1","0",1636072.34663713,14.2209756660724
62,"1","2","0",1e+05,"5","2",180,"2","4","0","1",20,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,1166.66662597656,"1","0",1131978.87310825,11.5129254649702
67,"0","2","1",9e+05,"4","1",240,"1","3","1","1",50,7e+05,4083.33325195312,8e+05,1117460.30167986,3733.33325195312,8e+05,3733.33325195312,"0","1",1131978.87310825,13.7101500423064
29,"0","2","1",1388211,"7","3",12,"2","1","0","2",48,1200000,5833.33349609375,1388211,1200000,6748.248046875,1388211,6748.248046875,"1","0",1131978.87310825,14.1435264257865
23,"0","2","1",934556.5,"6","3",19,"2","1","1","4",45,781242,4050.88452148438,934556.5,781242,4845.8486328125,934556.5,4845.8486328125,"0","0",1131978.87310825,13.7478273641892
20,"1","2","0",1e+06,"6","3",0,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,5833.33349609375,"0","0",1131978.87310825,13.8155105579643
35,"0","2","1",3800000,"7","1",168,"2","5","1","3",96,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3800000,9236.111328125,"0","1",1131978.87310825,15.1505116246966
30,"0","2","1",1831000,"7","2",24,"2","2","0","5",40,1800000,10500,1831000,0,10680.8330078125,1831000,10680.8330078125,"1","0",1131978.87310825,14.4203728236566
60,"0","2","0",1e+06,"3","5",180,"2","5","1","2",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,4861.111328125,"0","0",1131978.87310825,13.8155105579643
28,"0","2","1",2166666.66666667,"7","3",20,"2","1","1","5",48,2e+06,9722.22265625,2166666.75,2e+06,10532.408203125,2166666.75,10532.408203125,"0","0",1131978.87310825,14.5887004461978
31,"0","2","1",2588953,"6","1",120,"2","1","1","5",48,781242,3797.7041015625,1088953,1050000,5293.521484375,1088953,5293.521484375,"0","1",1131978.87310825,14.7667641048416
29,"0","2","1",964556.5,"6","2",19,"2","1","0","5",48,781242,3797.7041015625,964556.5,781242,4688.81640625,964556.5,4688.81640625,"1","0",1131978.87310825,13.7794236891871
57,"1","2","0",930000,"7","1",360,"2","4","1","1",105,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.7429398651294
23,"0","2","1",894786.333333333,"7","3",7,"2","1","0","5",48,781242,3797.7041015625,894786.3125,298000,4349.65576171875,894786.3125,4349.65576171875,"1","0",1131978.87310825,13.7043402350498
29,"0","2","1",1263211,"7","2",11,"2","1","0","5",48,1100000,5347.22216796875,1263211,9e+05,6140.60888671875,1263211,6140.60888671875,"1","0",1131978.87310825,14.0491674499287
34,"1","1","0",6e+05,"6","1",72,"2","4","0","1",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,1944.44445800781,"1","1",926645.410885505,13.3046849341983
18,"0","1","0",3e+05,"6","3",0,"2","1","1","2",42,3e+05,1666.66662597656,3e+05,1117460.30167986,1666.66662597656,3e+05,1666.66662597656,"0","0",926645.410885505,12.6115377536383
34,"0","1","1",1775711,"7","1",96,"2","1","1","4",50,1500000,7000,1775711,1500000,8286.6513671875,1775711,8286.6513671875,"0","1",926645.410885505,14.3897114640678
34,"0","1","1",2011000,"7","2",36,"2","2","0","5",44,1800000,9545.4541015625,2011000,1800000,10664.3935546875,2011000,10664.3935546875,"1","0",926645.410885505,14.5141426687548
55,"1","2","0",1100000,"4","1",18,"2","4","1","1",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3733.33325195312,"0","1",1131978.87310825,13.9108207377686
62,"0","2","1",1240286.33333333,"5","1",356,"2","1","1","5",60,781242,3038.16333007812,940286.3125,850000,3656.6689453125,940286.3125,3656.6689453125,"0","1",1131978.87310825,14.0308528249032
42,"1","1","0",1e+05,"6","5",180,"2","4","1","2",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,486.111114501953,"0","0",926645.410885505,11.5129254649702
43,"0","1","0",926645.410885505,"5","2",8,"2","6","0","2",12,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",926645.410885505,13.7393262588423
61,"0","2","0",8e+05,"6","2",60,"1","3","0","2",37,4e+05,2666.66674804688,450000,1117460.30167986,2837.837890625,450000,2837.837890625,"1","0",1131978.87310825,13.5923670066501
54,"0","2","1",940286.333333333,"5","1",72,"2","1","0","4",48,781242,3797.7041015625,940286.3125,850000,4570.83642578125,940286.3125,4570.83642578125,"1","1",1131978.87310825,13.7539397177911
37,"0","1","1",1244333.33333333,"7","1",18,"2","1","0","5",48,1120000,5444.4443359375,1244333.375,1120000,6048.8427734375,1244333.375,6048.8427734375,"1","1",926645.410885505,14.0341104692286
43,"0","2","1",2273666.66666667,"7","1",120,"2","1","1","5",48,1800000,8750,1973666.625,1700000,9594.212890625,1973666.625,9594.212890625,"0","1",1131978.87310825,14.6369043579687
21,"0","2","0",1030000,"6","3",8,"2","1","0","4",48,8e+05,3888.88891601562,930000,1117460.30167986,4520.83349609375,930000,4520.83349609375,"1","0",1131978.87310825,13.8450693602058
41,"1","2","0",1300000,"6","2",2,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,5250,"1","0",1131978.87310825,14.0778748224318
55,"0","1","1",1167377.66666667,"4","2",180,"2","1","1","3",48,1e+06,4861.111328125,1167377.625,950000,5674.75244140625,1167377.625,5674.75244140625,"0","0",926645.410885505,13.9702704807368
48,"0","1","1",1671242,"4","1",244,"2","3","0","1",40,781242,4557.2451171875,781242,1117460.30167986,4557.2451171875,781242,4557.2451171875,"1","1",926645.410885505,14.3290776205506
23,"0","1","1",932786.333333333,"7","3",6,"2","1","0","5",48,781242,3797.7041015625,932786.3125,760000,4534.3779296875,932786.3125,4534.3779296875,"1","0",926645.410885505,13.7459314432418
31,"1","2","0",1200000,"7","1",36,"2","4","1","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1200000,8000,"0","1",1131978.87310825,13.9978321147582
49,"1","2","0",9e+05,"4","1",250,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,4375,"0","1",1131978.87310825,13.7101500423064
26,"1","2","0",8e+05,"6","1",60,"2","4","1","1",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,4444.4443359375,"0","1",1131978.87310825,13.5923670066501
48,"1","2","0",5e+05,"4","1",96,"2","4","1","2",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2160.49389648438,"0","1",1131978.87310825,13.1223633774043
46,"1","2","0",5e+05,"5","2",120,"2","4","0","2",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2160.49389648438,"1","0",1131978.87310825,13.1223633774043
35,"1","2","0",650000,"4","3",1,"2","4","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,650000,2527.77783203125,"0","0",1131978.87310825,13.3847276418718
23,"0","3","1",846345.5,"6","3",24,"2","1","0","4",48,781242,3797.7041015625,846345.5,781242,4114.1796875,846345.5,4114.1796875,"1","0",1636072.34663713,13.6486829476539
45,"1","3","0",1300000,"6","1",36,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1300000,6319.4443359375,"0","1",1636072.34663713,14.0778748224318
57,"1","2","0",2e+06,"6","1",60,"2","4","1","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1200000,8000,"0","1",1131978.87310825,14.5086577385242
50,"1","2","0",450000,"5","1",156,"2","4","1","1",49,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,450000,2142.85717773438,"0","1",1131978.87310825,13.0170028617465
58,"1","2","0",1e+06,"4","1",336,"2","4","1","1",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,4666.66650390625,"0","1",1131978.87310825,13.8155105579643
24,"0","2","1",1408333.33333333,"7","3",72,"2","1","1","2",60,1300000,5055.5556640625,1408333.375,1300000,5476.85205078125,1408333.375,5476.85205078125,"0","0",1131978.87310825,14.1579175301053
18,"1","2","0",8e+05,"5","3",36,"2","4","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3111.11108398438,"0","0",1131978.87310825,13.5923670066501
29,"0","2","1",1116211,"7","1",16,"2","1","1","5",53,918000,4041.50952148438,1116211,9e+05,4914.13671875,1116211,4914.13671875,"0","1",1131978.87310825,13.9254504721526
27,"0","2","1",1205333.33333333,"7","2",3,"2","1","0","5",48,1e+06,4861.111328125,1205333.375,1e+06,5859.25927734375,1205333.375,5859.25927734375,"1","0",1131978.87310825,14.0022667118261
47,"1","2","0",8e+05,"7","2",260,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3111.11108398438,"0","0",1131978.87310825,13.5923670066501
39,"0","2","0",881242,"6","1",36,"2","3","0","1",60,781242,3038.16333007812,781242,1117460.30167986,3038.16333007812,781242,3038.16333007812,"1","1",1131978.87310825,13.6890875550532
22,"0","2","1",921544.333333333,"7","3",11,"2","1","1","3",48,8e+05,3888.88891601562,921544.3125,4e+05,4479.7294921875,921544.3125,4479.7294921875,"0","0",1131978.87310825,13.7338061649004
25,"0","2","1",1424461,"7","4",48,"2","1","0","5",36,1233000,7991.66650390625,1424461,1233000,9232.6171875,1424461,9232.6171875,"1","0",1131978.87310825,14.1693040545179
56,"0","2","1",935056.5,"5","3",288,"2","1","0","5",48,781242,3797.7041015625,935056.5,781242,4545.41357421875,935056.5,4545.41357421875,"1","0",1131978.87310825,13.7483622342526
21,"1","3","1",1e+06,"7","3",24,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,3888.88891601562,"0","0",1636072.34663713,13.8155105579643
59,"0","3","0",8e+05,"3","2",96,"2","1","0","3",25,6e+05,5600,6e+05,1117460.30167986,5600,6e+05,5600,"1","0",1636072.34663713,13.5923670066501
33,"0","2","0",1200000,"6","2",12,"2","1","0","2",48,1200000,5833.33349609375,1200000,1117460.30167986,5833.33349609375,1200000,5833.33349609375,"1","0",1131978.87310825,13.9978321147582
36,"0","2","0",1900000,"6","1",5,"1","1","1","2",76,1600000,6666.66650390625,1900000,1117460.30167986,5833.33349609375,1900000,5833.33349609375,"0","1",1131978.87310825,14.4573644441367
75,"1","2","0",220000,"1","5",180,"2","4","1","1",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,12.3013828253345
62,"1","2","0",6e+05,"3","1",73,"2","4","1","1",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.3046849341983
31,"0","2","1",846345.5,"6","1",12,"2","1","0","4",48,781242,3797.7041015625,846345.5,781242,4114.1796875,846345.5,4114.1796875,"1","1",1131978.87310825,13.6486829476539
22,"0","2","1",1069211,"6","2",12,"2","1","0","3",48,950000,4618.0556640625,1069211,0,5197.5537109375,1069211,5197.5537109375,"1","0",1131978.87310825,13.8824315512598
24,"0","2","1",1146711,"6","1",24,"2","1","1","2",48,950000,4618.0556640625,1146711,930000,5574.28955078125,1146711,5574.28955078125,"0","1",1131978.87310825,13.9524084027248
34,"1","2","0",6e+05,"6","2",36,"2","4","0","2",56,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,2500,"1","0",1131978.87310825,13.3046849341983
32,"0","2","1",1209166.66666667,"6","1",11,"2","1","1","3",48,1100000,5347.22216796875,1209166.625,950000,5877.8935546875,1209166.625,5877.8935546875,"0","1",1131978.87310825,14.0054419750724
64,"1","3","0",2e+06,"7","1",240,"2","4","1","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,14.5086577385242
26,"1","3","1",1850000,"7","3",24,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,14.4306961970545
61,"1","3","0",850000,"6","2",48,"1","4","0","1",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,13.6529916284665
31,"1","3","1",7e+05,"7","3",36,"2","4","1","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1636072.34663713,13.4588356140255
57,"1","1","0",4e+05,"3","1",436,"2","4","1","1",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,3888.88891601562,"0","1",926645.410885505,12.8992198260901
35,"1","1","0",1e+06,"5","1",4,"2","4","1","4",110,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,2121.21215820312,"0","1",926645.410885505,13.8155105579643
40,"0","1","1",1008333.33333333,"7","2",3,"2","1","0","5",50,1e+06,4666.66650390625,1008333.3125,1e+05,4705.5556640625,1008333.3125,4705.5556640625,"1","0",926645.410885505,13.823809360779
18,"1","1","0",8e+05,"4","1",24,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3111.11108398438,"0","1",926645.410885505,13.5923670066501
72,"1","2","0",620000,"3","1",144,"2","4","0","1",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2160.49389648438,"1","1",1131978.87310825,13.3374747570213
57,"0","3","0",1636072.34663713,"7","3",3,"2","7","0","2",20,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,14.3078090168279
26,"0","3","1",941074.333333333,"7","1",1,"2","1","1","5",36,900241,5834.8955078125,941074.3125,490000,6099.5556640625,941074.3125,6099.5556640625,"0","1",1636072.34663713,13.7547774094257
21,"0","3","1",1599238.75,"7","2",4,"2","1","0","5",45,925000,4796.29638671875,953405.4375,340865,4943.583984375,953405.4375,4943.583984375,"1","0",1636072.34663713,14.2850382927402
25,"1","3","0",1e+05,"6","3",6,"2","4","1","1",6,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,3888.88891601562,"0","0",1636072.34663713,11.5129254649702
48,"0","2","1",2246556.5,"5","1",24,"2","3","0","1",48,781242,3797.7041015625,996556.5,781242,4844.3720703125,996556.5,4844.3720703125,"1","1",1131978.87310825,14.6249091574098
76,"1","3","0",1900000,"4","1",24,"2","4","0","1",5,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,18666.666015625,"1","1",1636072.34663713,14.4573644441367
30,"1","1","0",1e+05,"3","1",12,"2","4","0","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,486.111114501953,"1","1",926645.410885505,11.5129254649702
55,"0","2","0",1550000,"6","3",12,"2","1","1","3",48,1200000,5833.33349609375,1200000,1117460.30167986,5833.33349609375,1200000,5833.33349609375,"0","0",1131978.87310825,14.2537654888954
25,"0","2","1",4333333.33333333,"7","4",60,"2","1","1","5",40,4e+06,23333.333984375,4333333.5,4e+06,25277.779296875,4333333.5,25277.779296875,"0","0",1131978.87310825,15.2818476267577
24,"0","2","1",1753544.33333333,"7","9",3,"2","1","0","5",40,1500000,8750,1703544.375,1e+06,9937.341796875,1703544.375,9937.341796875,"1","0",1131978.87310825,14.3771496310106
19,"1","2","0",411666.666666667,"6","2",36,"1","4","1","1",15,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,1555.55554199219,"0","0",1131978.87310825,12.9279692393761
26,"1","2","0",1800000,"6","1",24,"2","4","1","3",55,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1800000,7636.36376953125,"0","1",1131978.87310825,14.4032972228664
25,"1","2","0",1500000,"6","2",24,"2","4","0","3",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,7000,"1","0",1131978.87310825,14.2209756660724
54,"1","2","0",1450000,"4","1",1,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3888.88891601562,"0","1",1131978.87310825,14.1870741143968
28,"0","2","1",850000,"5","3",2,"2","1","1","2",60,850000,3305.5556640625,850000,1117460.30167986,3305.5556640625,850000,3305.5556640625,"0","0",1131978.87310825,13.6529916284665
